Processing WAV file: C:\users\akohale\desktop\tap_recordings_pcm.wav (Samplerate: 48000 Hz, Total Samples: 1438080)
--- Tap Detection Log by Frame ---
Frame Size: 192 samples
----------------------------------
Frame | Start Time (s) | Tap Detected?
 1054 |          4.216 | 0
 1055 |          4.220 | 0
 1056 |          4.224 | 0
 1057 |          4.228 | 0
 1058 |          4.232 | 0
 1059 |          4.236 | 0
 1060 |          4.240 | 0
 1061 |          4.244 | 0
 1062 |          4.248 | 0
 1063 |          4.252 | 0
 1064 |          4.256 | 0
 1065 |          4.260 | 0
 1066 |          4.264 | 0
 1067 |          4.268 | 0
 1068 |          4.272 | 0
 1069 |          4.276 | 0
 1070 |          4.280 | 0
 1071 |          4.284 | 0
 1072 |          4.288 | 0
 1073 |          4.292 | 0
 1074 |          4.296 | 0
 1075 |          4.300 | 0
 1076 |          4.304 | 0
 1077 |          4.308 | 0
 1078 |          4.312 | 0
 1079 |          4.316 | 0
 1080 |          4.320 | 0
 1081 |          4.324 | 0
 1082 |          4.328 | 0
 1083 |          4.332 | 0
 1084 |          4.336 | 0
 1085 |          4.340 | 0
 1086 |          4.344 | 0
 1087 |          4.348 | 0
 1088 |          4.352 | 0
 1089 |          4.356 | 0
 1090 |          4.360 | 0
 1091 |          4.364 | 0
 1092 |          4.368 | 0
 1093 |          4.372 | 0
 1094 |          4.376 | 0
 1095 |          4.380 | 0
 1096 |          4.384 | 0
 1097 |          4.388 | 0
 1098 |          4.392 | 0
 1099 |          4.396 | 0
 1100 |          4.400 | 0
 1101 |          4.404 | 0
 1102 |          4.408 | 0
 1103 |          4.412 | 0
 1104 |          4.416 | 0
 1105 |          4.420 | 0
 1106 |          4.424 | 0
 1107 |          4.428 | 0
 1108 |          4.432 | 0
 1109 |          4.436 | 0
 1110 |          4.440 | 0
 1111 |          4.444 | 0
 1112 |          4.448 | 0
 1113 |          4.452 | 0
 1114 |          4.456 | 0
 1115 |          4.460 | 0
 1116 |          4.464 | 0
 1117 |          4.468 | 0
 1118 |          4.472 | 0
 1119 |          4.476 | 0
 1120 |          4.480 | 0
 1121 |          4.484 | 0
 1122 |          4.488 | 0
 1123 |          4.492 | 0
 1124 |          4.496 | 0
 1125 |          4.500 | 0
 1126 |          4.504 | 0
 1127 |          4.508 | 0
 1128 |          4.512 | 0
 1129 |          4.516 | 0
 1130 |          4.520 | 0
 1131 |          4.524 | 0
 1132 |          4.528 | 0
 1133 |          4.532 | 0
 1134 |          4.536 | 0
 1135 |          4.540 | 0
 1136 |          4.544 | 0
 1137 |          4.548 | 0
 1138 |          4.552 | 0
 1139 |          4.556 | 0
 1140 |          4.560 | 0
 1141 |          4.564 | 0
 1142 |          4.568 | 0
 1143 |          4.572 | 0
 1144 |          4.576 | 0
 1145 |          4.580 | 0
 1146 |          4.584 | 0
 1147 |          4.588 | 0
 1148 |          4.592 | 0
 1149 |          4.596 | 0
 1150 |          4.600 | 0
 1151 |          4.604 | 0
 1152 |          4.608 | 0
 1153 |          4.612 | 0
 1154 |          4.616 | 0
 1155 |          4.620 | 0
 1156 |          4.624 | 0
 1157 |          4.628 | 0
 1158 |          4.632 | 0
 1159 |          4.636 | 0
 1160 |          4.640 | 0
 1161 |          4.644 | 0
 1162 |          4.648 | 0
 1163 |          4.652 | 0
 1164 |          4.656 | 0
 1165 |          4.660 | 0
 1166 |          4.664 | 0
 1167 |          4.668 | 0
 1168 |          4.672 | 0
 1169 |          4.676 | 0
 1170 |          4.680 | 0
 1171 |          4.684 | 0
 1172 |          4.688 | 0
 1173 |          4.692 | 0
 1174 |          4.696 | 0
 1175 |          4.700 | 0
 1176 |          4.704 | 0
 1177 |          4.708 | 0
 1178 |          4.712 | 0
 1179 |          4.716 | 0
 1180 |          4.720 | 0
 1181 |          4.724 | 0
 1182 |          4.728 | 0
 1183 |          4.732 | 0
 1184 |          4.736 | 0
 1185 |          4.740 | 0
 1186 |          4.744 | 0
 1187 |          4.748 | 0
 1188 |          4.752 | 0
 1189 |          4.756 | 0
 1190 |          4.760 | 0
 1191 |          4.764 | 0
 1192 |          4.768 | 0
 1193 |          4.772 | 0
 1194 |          4.776 | 0
 1195 |          4.780 | 0
 1196 |          4.784 | 0
 1197 |          4.788 | 0
 1198 |          4.792 | 0
 1199 |          4.796 | 0
 1200 |          4.800 | 0
 1201 |          4.804 | 0
 1202 |          4.808 | 0
 1203 |          4.812 | 0
 1204 |          4.816 | 0
 1205 |          4.820 | 0
 1206 |          4.824 | 0
 1207 |          4.828 | 0
 1208 |          4.832 | 0
 1209 |          4.836 | 0
 1210 |          4.840 | 0
 1211 |          4.844 | 0
 1212 |          4.848 | 0
 1213 |          4.852 | 0
 1214 |          4.856 | 0
 1215 |          4.860 | 0
 1216 |          4.864 | 0
 1217 |          4.868 | 0
 1218 |          4.872 | 0
 1219 |          4.876 | 0
 1220 |          4.880 | 0
 1221 |          4.884 | 0
 1222 |          4.888 | 0
 1223 |          4.892 | 0
 1224 |          4.896 | 0
 1225 |          4.900 | 0
 1226 |          4.904 | 0
 1227 |          4.908 | 0
 1228 |          4.912 | 0
 1229 |          4.916 | 0
 1230 |          4.920 | 0
 1231 |          4.924 | 0
 1232 |          4.928 | 0
 1233 |          4.932 | 0
 1234 |          4.936 | 0
 1235 |          4.940 | 0
 1236 |          4.944 | 0
 1237 |          4.948 | 0
 1238 |          4.952 | 0
 1239 |          4.956 | 0
 1240 |          4.960 | 0
 1241 |          4.964 | 0
 1242 |          4.968 | 0
 1243 |          4.972 | 0
 1244 |          4.976 | 0
 1245 |          4.980 | 0
 1246 |          4.984 | 0
 1247 |          4.988 | 0
 1248 |          4.992 | 0
 1249 |          4.996 | 0
 1250 |          5.000 | 0
 1251 |          5.004 | 0
 1252 |          5.008 | 0
 1253 |          5.012 | 0
 1254 |          5.016 | 0
 1255 |          5.020 | 0
 1256 |          5.024 | 0
 1257 |          5.028 | 0
 1258 |          5.032 | 0
 1259 |          5.036 | 0
 1260 |          5.040 | 0
 1261 |          5.044 | 0
 1262 |          5.048 | 0
 1263 |          5.052 | 0
 1264 |          5.056 | 0
 1265 |          5.060 | 0
 1266 |          5.064 | 0
 1267 |          5.068 | 0
 1268 |          5.072 | 0
 1269 |          5.076 | 0
 1270 |          5.080 | 0
 1271 |          5.084 | 0
 1272 |          5.088 | 0
 1273 |          5.092 | 0
 1274 |          5.096 | 0
 1275 |          5.100 | 0
 1276 |          5.104 | 0
 1277 |          5.108 | 0
 1278 |          5.112 | 0
 1279 |          5.116 | 0
 1280 |          5.120 | 0
 1281 |          5.124 | 0
 1282 |          5.128 | 0
 1283 |          5.132 | 0
 1284 |          5.136 | 0
 1285 |          5.140 | 0
 1286 |          5.144 | 0
 1287 |          5.148 | 0
 1288 |          5.152 | 0
 1289 |          5.156 | 0
 1290 |          5.160 | 0
 1291 |          5.164 | 0
 1292 |          5.168 | 0
 1293 |          5.172 | 0
 1294 |          5.176 | 0
 1295 |          5.180 | 0
 1296 |          5.184 | 0
 1297 |          5.188 | 0
 1298 |          5.192 | 0
 1299 |          5.196 | 0
 1300 |          5.200 | 0
 1301 |          5.204 | 0
 1302 |          5.208 | 0
 1303 |          5.212 | 0
 1304 |          5.216 | 0
 1305 |          5.220 | 0
 1306 |          5.224 | 0
 1307 |          5.228 | 0
 1308 |          5.232 | 0
 1309 |          5.236 | 0
 1310 |          5.240 | 0
 1311 |          5.244 | 0
 1312 |          5.248 | 0
 1313 |          5.252 | 0
 1314 |          5.256 | 0
 1315 |          5.260 | 0
 1316 |          5.264 | 0
 1317 |          5.268 | 0
 1318 |          5.272 | 0
 1319 |          5.276 | 0
 1320 |          5.280 | 0
 1321 |          5.284 | 0
 1322 |          5.288 | 0
 1323 |          5.292 | 0
 1324 |          5.296 | 0
 1325 |          5.300 | 0
 1326 |          5.304 | 0
 1327 |          5.308 | 0
 1328 |          5.312 | 0
 1329 |          5.316 | 0
 1330 |          5.320 | 0
 1331 |          5.324 | 0
 1332 |          5.328 | 0
 1333 |          5.332 | 0
 1334 |          5.336 | 0
 1335 |          5.340 | 0
 1336 |          5.344 | 0
 1337 |          5.348 | 0
 1338 |          5.352 | 0
 1339 |          5.356 | 0
 1340 |          5.360 | 0
 1341 |          5.364 | 0
 1342 |          5.368 | 0
 1343 |          5.372 | 0
 1344 |          5.376 | 0
 1345 |          5.380 | 0
 1346 |          5.384 | 0
 1347 |          5.388 | 0
 1348 |          5.392 | 0
 1349 |          5.396 | 0
 1350 |          5.400 | 0
 1351 |          5.404 | 0
 1352 |          5.408 | 0
 1353 |          5.412 | 0
 1354 |          5.416 | 0
 1355 |          5.420 | 0
 1356 |          5.424 | 0
 1357 |          5.428 | 0
 1358 |          5.432 | 0
 1359 |          5.436 | 0
 1360 |          5.440 | 0
 1361 |          5.444 | 0
 1362 |          5.448 | 0
 1363 |          5.452 | 0
 1364 |          5.456 | 0
 1365 |          5.460 | 0
 1366 |          5.464 | 0
 1367 |          5.468 | 0
 1368 |          5.472 | 0
 1369 |          5.476 | 0
 1370 |          5.480 | 0
 1371 |          5.484 | 0
 1372 |          5.488 | 0
 1373 |          5.492 | 0
 1374 |          5.496 | 0
 1375 |          5.500 | 0
 1376 |          5.504 | 0
 1377 |          5.508 | 0
 1378 |          5.512 | 0
 1379 |          5.516 | 0
 1380 |          5.520 | 0
 1381 |          5.524 | 0
 1382 |          5.528 | 0
 1383 |          5.532 | 0
 1384 |          5.536 | 0
 1385 |          5.540 | 0
 1386 |          5.544 | 0
 1387 |          5.548 | 0
 1388 |          5.552 | 0
 1389 |          5.556 | 0
 1390 |          5.560 | 0
 1391 |          5.564 | 0
 1392 |          5.568 | 0
 1393 |          5.572 | 0
 1394 |          5.576 | 0
 1395 |          5.580 | 0
 1396 |          5.584 | 0
 1397 |          5.588 | 0
 1398 |          5.592 | 0
 1399 |          5.596 | 0
 1400 |          5.600 | 0
 1401 |          5.604 | 0
 1402 |          5.608 | 0
 1403 |          5.612 | 0
 1404 |          5.616 | 0
 1405 |          5.620 | 0
 1406 |          5.624 | 0
 1407 |          5.628 | 0
 1408 |          5.632 | 0
 1409 |          5.636 | 0
 1410 |          5.640 | 0
 1411 |          5.644 | 0
 1412 |          5.648 | 0
 1413 |          5.652 | 0
 1414 |          5.656 | 0
 1415 |          5.660 | 0
 1416 |          5.664 | 0
 1417 |          5.668 | 0
 1418 |          5.672 | 0
 1419 |          5.676 | 0
 1420 |          5.680 | 0
 1421 |          5.684 | 0
 1422 |          5.688 | 0
 1423 |          5.692 | 0
 1424 |          5.696 | 0
 1425 |          5.700 | 0
 1426 |          5.704 | 0
 1427 |          5.708 | 0
 1428 |          5.712 | 0
 1429 |          5.716 | 0
 1430 |          5.720 | 0
 1431 |          5.724 | 0
 1432 |          5.728 | 0
 1433 |          5.732 | 0
 1434 |          5.736 | 0
 1435 |          5.740 | 0
 1436 |          5.744 | 0
 1437 |          5.748 | 0
 1438 |          5.752 | 0
 1439 |          5.756 | 0
 1440 |          5.760 | 0
 1441 |          5.764 | 0
 1442 |          5.768 | 0
 1443 |          5.772 | 0
 1444 |          5.776 | 0
 1445 |          5.780 | 0
 1446 |          5.784 | 0
 1447 |          5.788 | 0
 1448 |          5.792 | 0
 1449 |          5.796 | 0
 1450 |          5.800 | 0
 1451 |          5.804 | 0
 1452 |          5.808 | 0
 1453 |          5.812 | 0
 1454 |          5.816 | 0
 1455 |          5.820 | 0
 1456 |          5.824 | 0
 1457 |          5.828 | 0
 1458 |          5.832 | 0
 1459 |          5.836 | 0
 1460 |          5.840 | 0
 1461 |          5.844 | 0
 1462 |          5.848 | 0
 1463 |          5.852 | 0
 1464 |          5.856 | 0
 1465 |          5.860 | 0
 1466 |          5.864 | 0
 1467 |          5.868 | 0
 1468 |          5.872 | 0
 1469 |          5.876 | 0
 1470 |          5.880 | 0
 1471 |          5.884 | 0
 1472 |          5.888 | 0
 1473 |          5.892 | 0
 1474 |          5.896 | 0
 1475 |          5.900 | 0
 1476 |          5.904 | 0
 1477 |          5.908 | 0
 1478 |          5.912 | 0
 1479 |          5.916 | 0
 1480 |          5.920 | 0
 1481 |          5.924 | 0
 1482 |          5.928 | 0
 1483 |          5.932 | 0
 1484 |          5.936 | 0
 1485 |          5.940 | 0
 1486 |          5.944 | 0
 1487 |          5.948 | 0
 1488 |          5.952 | 0
 1489 |          5.956 | 0
 1490 |          5.960 | 0
 1491 |          5.964 | 0
 1492 |          5.968 | 0
 1493 |          5.972 | 0
 1494 |          5.976 | 0
 1495 |          5.980 | 0
 1496 |          5.984 | 0
 1497 |          5.988 | 0
 1498 |          5.992 | 0
 1499 |          5.996 | 0
 1500 |          6.000 | 0
 1501 |          6.004 | 0
 1502 |          6.008 | 0
 1503 |          6.012 | 0
 1504 |          6.016 | 0
 1505 |          6.020 | 0
 1506 |          6.024 | 0
 1507 |          6.028 | 0
 1508 |          6.032 | 0
 1509 |          6.036 | 0
 1510 |          6.040 | 0
 1511 |          6.044 | 0
 1512 |          6.048 | 0
 1513 |          6.052 | 0
 1514 |          6.056 | 0
 1515 |          6.060 | 0
 1516 |          6.064 | 0
 1517 |          6.068 | 0
 1518 |          6.072 | 0
 1519 |          6.076 | 0
 1520 |          6.080 | 0
 1521 |          6.084 | 0
 1522 |          6.088 | 0
 1523 |          6.092 | 0
 1524 |          6.096 | 0
 1525 |          6.100 | 0
 1526 |          6.104 | 0
 1527 |          6.108 | 0
 1528 |          6.112 | 0
 1529 |          6.116 | 0
 1530 |          6.120 | 0
 1531 |          6.124 | 0
 1532 |          6.128 | 0
 1533 |          6.132 | 0
 1534 |          6.136 | 0
 1535 |          6.140 | 0
 1536 |          6.144 | 0
 1537 |          6.148 | 0
 1538 |          6.152 | 0
 1539 |          6.156 | 0
 1540 |          6.160 | 0
 1541 |          6.164 | 0
 1542 |          6.168 | 0
 1543 |          6.172 | 0
 1544 |          6.176 | 0
 1545 |          6.180 | 0
 1546 |          6.184 | 0
 1547 |          6.188 | 0
 1548 |          6.192 | 0
 1549 |          6.196 | 0
 1550 |          6.200 | 0
 1551 |          6.204 | 0
 1552 |          6.208 | 0
 1553 |          6.212 | 0
 1554 |          6.216 | 0
 1555 |          6.220 | 0
 1556 |          6.224 | 0
 1557 |          6.228 | 0
 1558 |          6.232 | 0
 1559 |          6.236 | 0
 1560 |          6.240 | 0
 1561 |          6.244 | 0
 1562 |          6.248 | 0
 1563 |          6.252 | 0
 1564 |          6.256 | 0
 1565 |          6.260 | 0
 1566 |          6.264 | 0
 1567 |          6.268 | 0
 1568 |          6.272 | 0
 1569 |          6.276 | 0
 1570 |          6.280 | 0
 1571 |          6.284 | 0
 1572 |          6.288 | 0
 1573 |          6.292 | 0
 1574 |          6.296 | 0
 1575 |          6.300 | 0
 1576 |          6.304 | 0
 1577 |          6.308 | 0
 1578 |          6.312 | 0
 1579 |          6.316 | 0
 1580 |          6.320 | 0
 1581 |          6.324 | 0
 1582 |          6.328 | 0
 1583 |          6.332 | 0
 1584 |          6.336 | 0
 1585 |          6.340 | 0
 1586 |          6.344 | 0
 1587 |          6.348 | 0
 1588 |          6.352 | 0
 1589 |          6.356 | 0
 1590 |          6.360 | 0
 1591 |          6.364 | 0
 1592 |          6.368 | 0
 1593 |          6.372 | 0
 1594 |          6.376 | 0
 1595 |          6.380 | 0
 1596 |          6.384 | 0
 1597 |          6.388 | 0
 1598 |          6.392 | 0
 1599 |          6.396 | 0
 1600 |          6.400 | 0
 1601 |          6.404 | 0
 1602 |          6.408 | 0
 1603 |          6.412 | 0
 1604 |          6.416 | 0
 1605 |          6.420 | 0
 1606 |          6.424 | 0
 1607 |          6.428 | 0
 1608 |          6.432 | 0
 1609 |          6.436 | 0
 1610 |          6.440 | 0
 1611 |          6.444 | 0
 1612 |          6.448 | 0
 1613 |          6.452 | 0
 1614 |          6.456 | 0
 1615 |          6.460 | 0
 1616 |          6.464 | 0
 1617 |          6.468 | 0
 1618 |          6.472 | 0
 1619 |          6.476 | 0
 1620 |          6.480 | 0
 1621 |          6.484 | 0
 1622 |          6.488 | 0
 1623 |          6.492 | 0
 1624 |          6.496 | 0
 1625 |          6.500 | 0
 1626 |          6.504 | 0
 1627 |          6.508 | 0
 1628 |          6.512 | 0
 1629 |          6.516 | 0
 1630 |          6.520 | 0
 1631 |          6.524 | 0
 1632 |          6.528 | 0
 1633 |          6.532 | 0
 1634 |          6.536 | 0
 1635 |          6.540 | 0
 1636 |          6.544 | 0
 1637 |          6.548 | 0
 1638 |          6.552 | 0
 1639 |          6.556 | 0
 1640 |          6.560 | 0
 1641 |          6.564 | 0
 1642 |          6.568 | 0
 1643 |          6.572 | 0
 1644 |          6.576 | 0
 1645 |          6.580 | 0
 1646 |          6.584 | 0
 1647 |          6.588 | 0
 1648 |          6.592 | 0
 1649 |          6.596 | 0
 1650 |          6.600 | 0
 1651 |          6.604 | 0
 1652 |          6.608 | 0
 1653 |          6.612 | 0
 1654 |          6.616 | 0
 1655 |          6.620 | 0
 1656 |          6.624 | 0
 1657 |          6.628 | 0
 1658 |          6.632 | 0
 1659 |          6.636 | 0
 1660 |          6.640 | 0
 1661 |          6.644 | 0
 1662 |          6.648 | 0
 1663 |          6.652 | 0
